timestamp,bin_id,fill_pct,status,confidence
2026-08-12T19:47:11,30,31.8,LOW,1.0
2026-08-12T19:47:11,35,0.8,EMPTY,1.0
2026-08-12T19:47:11,36,1.8,EMPTY,1.0
2026-08-12T19:47:11,30,31.8,LOW,1.0
2026-08-12T19:47:12,35,1.0,EMPTY,1.0
2026-08-12T19:47:12,36,1.9,EMPTY,1.0
2026-08-12T19:47:12,30,31.7,LOW,1.0
2026-08-12T19:47:12,35,1.3,EMPTY,1.0
2026-08-12T19:47:12,36,2.0,EMPTY,1.0
2026-08-12T19:47:12,30,26.1,LOW,1.0
2026-08-12T19:47:12,35,1.4,EMPTY,1.0
2026-08-12T19:47:12,36,2.1,EMPTY,1.0
2026-08-12T19:47:12,30,26.1,LOW,1.0
2026-08-12T19:47:12,35,1.1,EMPTY,1.0
2026-08-12T19:47:12,36,2.1,EMPTY,1.0
2026-08-12T19:47:12,30,26.0,LOW,1.0
2026-08-12T19:47:13,35,0.7,EMPTY,1.0
2026-08-12T19:47:13,36,2.1,EMPTY,1.0
2026-08-12T19:47:13,30,26.0,LOW,1.0
2026-08-12T19:47:13,35,0.9,EMPTY,1.0
2026-08-12T19:47:13,36,2.0,EMPTY,1.0
2026-08-12T19:47:13,30,25.8,LOW,1.0
2026-08-12T19:47:13,35,1.0,EMPTY,1.0
2026-08-12T19:47:13,36,2.1,EMPTY,1.0
2026-08-12T19:47:13,30,25.5,LOW,1.0
2026-08-12T19:47:13,35,1.1,EMPTY,1.0
2026-08-12T19:47:13,30,19.6,EMPTY,1.0
2026-08-12T19:47:14,35,1.1,EMPTY,1.0
2026-08-12T19:47:14,37,56.1,MEDIUM,0.77
2026-08-12T19:47:14,30,18.6,EMPTY,1.0
2026-08-12T19:47:14,35,1.5,EMPTY,1.0
2026-08-12T19:47:14,37,55.9,MEDIUM,0.79
2026-08-12T19:47:14,30,12.4,EMPTY,1.0
2026-08-12T19:47:14,35,1.2,EMPTY,1.0
2026-08-12T19:47:14,30,6.2,EMPTY,1.0
2026-08-12T19:47:14,35,0.7,EMPTY,1.0
2026-08-12T19:47:14,30,5.9,EMPTY,1.0
2026-08-12T19:47:14,35,0.8,EMPTY,1.0
2026-08-12T19:47:14,30,5.5,EMPTY,1.0
2026-08-12T19:47:15,35,0.7,EMPTY,1.0
2026-08-12T19:47:15,30,0.2,EMPTY,1.0
2026-08-12T19:47:15,35,0.2,EMPTY,1.0
2026-08-12T19:47:15,30,0.2,EMPTY,1.0
2026-08-12T19:47:15,35,0.2,EMPTY,1.0
2026-08-12T19:47:15,30,0.2,EMPTY,1.0
2026-08-12T19:47:15,35,0.1,EMPTY,1.0
2026-08-12T19:47:15,38,58.0,MEDIUM,0.9
2026-08-12T19:47:15,30,0.2,EMPTY,1.0
2026-08-12T19:47:15,35,0.0,EMPTY,1.0
2026-08-12T19:47:16,38,59.0,MEDIUM,0.88
2026-08-12T19:47:16,30,0.2,EMPTY,1.0
2026-08-12T19:47:16,35,0.0,EMPTY,1.0
2026-08-12T19:47:16,38,58.8,MEDIUM,0.84
2026-08-12T19:47:16,30,0.1,EMPTY,1.0
2026-08-12T19:47:16,35,0.0,EMPTY,1.0
2026-08-12T19:47:16,30,0.1,EMPTY,1.0
2026-08-12T19:47:16,35,0.0,EMPTY,1.0
2026-08-12T19:47:16,39,55.3,MEDIUM,0.88
2026-08-12T19:47:16,30,0.1,EMPTY,1.0
2026-08-12T19:47:16,35,0.0,EMPTY,1.0
2026-08-12T19:47:17,30,0.1,EMPTY,1.0
2026-08-12T19:47:17,35,0.0,EMPTY,1.0
2026-08-12T19:47:17,30,0.1,EMPTY,1.0
2026-08-12T19:47:17,35,0.0,EMPTY,1.0
2026-08-12T19:47:17,30,0.1,EMPTY,1.0
2026-08-12T19:47:17,35,6.0,EMPTY,1.0
2026-08-12T19:47:17,30,6.1,EMPTY,1.0
2026-08-12T19:47:17,35,6.1,EMPTY,1.0
2026-08-12T19:47:17,30,6.1,EMPTY,1.0
2026-08-12T19:47:17,35,6.1,EMPTY,1.0
2026-08-12T19:47:18,30,6.2,EMPTY,1.0
2026-08-12T19:47:18,35,12.2,EMPTY,1.0
2026-08-12T19:47:18,30,6.2,EMPTY,1.0
2026-08-12T19:47:18,35,18.2,EMPTY,1.0
2026-08-12T19:47:18,30,12.2,EMPTY,1.0
2026-08-12T19:47:18,35,12.2,EMPTY,1.0
2026-08-12T19:47:18,30,6.2,EMPTY,1.0
2026-08-12T19:47:18,35,18.2,EMPTY,1.0
2026-08-12T19:47:18,30,6.2,EMPTY,1.0
2026-08-12T19:47:18,35,18.3,EMPTY,1.0
2026-08-12T19:47:19,40,50.6,MEDIUM,1.0
2026-08-12T19:47:19,30,6.1,EMPTY,1.0
2026-08-12T19:47:19,35,12.3,EMPTY,1.0
2026-08-12T19:47:19,40,50.6,MEDIUM,1.0
2026-08-12T19:47:19,30,6.1,EMPTY,1.0
2026-08-12T19:47:19,35,6.3,EMPTY,1.0
2026-08-12T19:47:19,30,0.1,EMPTY,1.0
2026-08-12T19:47:19,35,6.3,EMPTY,1.0
2026-08-12T19:47:19,41,51.2,MEDIUM,1.0
2026-08-12T19:47:19,30,0.1,EMPTY,1.0
2026-08-12T19:47:19,35,0.3,EMPTY,1.0
2026-08-12T19:47:20,41,51.2,MEDIUM,1.0
2026-08-12T19:47:20,30,0.1,EMPTY,1.0
2026-08-12T19:47:20,35,0.2,EMPTY,1.0
2026-08-12T19:47:20,41,51.3,MEDIUM,1.0
2026-08-12T19:47:20,30,0.1,EMPTY,1.0
2026-08-12T19:47:20,35,0.3,EMPTY,1.0
2026-08-12T19:47:20,41,51.4,MEDIUM,1.0
2026-08-12T19:47:20,30,0.1,EMPTY,1.0
2026-08-12T19:47:20,35,0.5,EMPTY,1.0
2026-08-12T19:47:20,41,51.5,MEDIUM,1.0
2026-08-12T19:47:20,30,0.1,EMPTY,1.0
2026-08-12T19:47:21,35,0.5,EMPTY,1.0
2026-08-12T19:47:21,41,51.7,MEDIUM,1.0
2026-08-12T19:47:21,30,0.1,EMPTY,1.0
2026-08-12T19:47:21,35,0.4,EMPTY,1.0
2026-08-12T19:47:21,30,0.1,EMPTY,1.0
2026-08-12T19:47:21,35,0.4,EMPTY,1.0
2026-08-12T19:47:21,42,54.2,MEDIUM,1.0
2026-08-12T19:47:21,30,0.1,EMPTY,1.0
2026-08-12T19:47:21,35,0.4,EMPTY,1.0
2026-08-12T19:47:21,42,53.9,MEDIUM,1.0
2026-08-12T19:47:21,30,0.0,EMPTY,1.0
2026-08-12T19:47:22,35,0.3,EMPTY,1.0
2026-08-12T19:47:22,42,53.9,MEDIUM,1.0
2026-08-12T19:47:22,30,0.0,EMPTY,1.0
2026-08-12T19:47:22,35,0.3,EMPTY,1.0
2026-08-12T19:47:22,42,54.0,MEDIUM,1.0
2026-08-12T19:47:22,30,0.0,EMPTY,1.0
2026-08-12T19:47:22,35,0.4,EMPTY,1.0
2026-08-12T19:47:22,42,54.1,MEDIUM,1.0
2026-08-12T19:47:22,30,0.0,EMPTY,1.0
2026-08-12T19:47:22,35,0.3,EMPTY,1.0
2026-08-12T19:47:22,30,0.0,EMPTY,1.0
2026-08-12T19:47:23,35,0.2,EMPTY,1.0
2026-08-12T19:47:23,30,0.2,EMPTY,1.0
2026-08-12T19:47:23,35,2.1,EMPTY,1.0
2026-08-12T19:47:23,30,9.3,EMPTY,1.0
2026-08-12T19:47:23,35,2.1,EMPTY,1.0
2026-08-12T19:47:23,30,24.3,LOW,1.0
2026-08-12T19:47:23,43,14.1,EMPTY,1.0
2026-08-12T19:47:23,44,29.4,LOW,1.0
2026-08-12T19:47:23,30,33.7,LOW,0.98
2026-08-12T19:47:24,43,22.0,LOW,1.0
2026-08-12T19:47:24,43,25.7,LOW,1.0
2026-08-12T19:47:24,43,21.9,LOW,1.0
2026-08-12T19:47:24,43,19.5,EMPTY,1.0
2026-08-12T19:47:24,43,18.8,EMPTY,1.0
2026-08-12T19:47:24,43,14.9,EMPTY,1.0
2026-08-12T19:47:24,43,10.5,EMPTY,1.0
2026-08-12T19:47:24,43,10.6,EMPTY,1.0
2026-08-12T19:47:24,43,10.8,EMPTY,1.0
2026-08-12T19:47:25,43,10.9,EMPTY,1.0
2026-08-12T19:47:25,45,30.9,LOW,1.0
2026-08-12T19:47:25,43,10.9,EMPTY,1.0
2026-08-12T19:47:25,45,31.1,LOW,1.0
2026-08-12T19:47:25,43,10.9,EMPTY,1.0
2026-08-12T19:47:25,46,51.5,MEDIUM,1.0
2026-08-12T19:47:25,45,26.9,LOW,1.0
2026-08-12T19:47:25,43,10.9,EMPTY,1.0
2026-08-12T19:47:25,46,50.8,MEDIUM,1.0
2026-08-12T19:47:25,45,35.5,LOW,1.0
2026-08-12T19:47:25,43,10.8,EMPTY,1.0
2026-08-12T19:47:25,46,50.6,MEDIUM,1.0
2026-08-12T19:47:26,43,10.7,EMPTY,1.0
2026-08-12T19:47:26,46,50.2,MEDIUM,1.0
2026-08-12T19:47:26,43,14.5,EMPTY,1.0
2026-08-12T19:47:26,46,50.8,MEDIUM,1.0
2026-08-12T19:47:26,43,14.6,EMPTY,1.0
2026-08-12T19:47:26,46,50.9,MEDIUM,1.0
2026-08-12T19:47:26,43,14.7,EMPTY,1.0
2026-08-12T19:47:26,46,51.5,MEDIUM,1.0
2026-08-12T19:47:26,43,19.2,EMPTY,1.0
2026-08-12T19:47:26,46,52.4,MEDIUM,1.0
2026-08-12T19:47:27,43,23.8,LOW,1.0
2026-08-12T19:47:27,46,53.6,MEDIUM,1.0
2026-08-12T19:47:27,43,20.1,FULL,1.0
2026-08-12T19:47:27,46,54.1,MEDIUM,1.0
2026-08-12T19:47:27,43,20.1,FULL,1.0
2026-08-12T19:47:27,46,54.8,MEDIUM,1.0
2026-08-12T19:47:27,43,24.2,LOW,1.0
2026-08-12T19:47:27,46,55.8,MEDIUM,1.0
2026-08-12T19:47:27,43,19.6,EMPTY,1.0
2026-08-12T19:47:27,46,55.8,MEDIUM,1.0
2026-08-12T19:47:28,43,19.6,EMPTY,1.0
2026-08-12T19:47:28,46,55.7,MEDIUM,1.0
2026-08-12T19:47:28,43,19.5,EMPTY,1.0
2026-08-12T19:47:28,46,55.9,MEDIUM,1.0
2026-08-12T19:47:28,43,24.0,LOW,1.0
2026-08-12T19:47:28,46,57.0,MEDIUM,1.0
2026-08-12T19:47:28,43,19.8,EMPTY,1.0
2026-08-12T19:47:28,46,56.8,MEDIUM,1.0
2026-08-12T19:47:28,43,23.6,LOW,1.0
2026-08-12T19:47:28,46,56.7,MEDIUM,1.0
2026-08-12T19:47:29,43,19.1,EMPTY,1.0
2026-08-12T19:47:29,46,56.4,MEDIUM,1.0
2026-08-12T19:47:29,43,23.6,LOW,1.0
2026-08-12T19:47:29,46,55.1,MEDIUM,1.0
2026-08-12T19:47:29,43,19.0,EMPTY,1.0
2026-08-12T19:47:29,46,53.3,MEDIUM,1.0
2026-08-12T19:47:29,43,22.8,LOW,1.0
2026-08-12T19:47:29,46,52.4,MEDIUM,1.0
2026-08-12T19:47:29,43,23.3,LOW,1.0
2026-08-12T19:47:29,46,52.3,MEDIUM,1.0
2026-08-12T19:47:29,43,25.5,LOW,1.0
2026-08-12T19:47:30,46,52.9,MEDIUM,1.0
2026-08-12T19:47:30,43,24.9,LOW,1.0
2026-08-12T19:47:30,46,54.2,MEDIUM,1.0
2026-08-12T19:47:30,43,25.0,LOW,1.0
2026-08-12T19:47:30,46,55.3,MEDIUM,1.0
